Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Purchase_Frequency_Monthly,Customer_Lifetime_Value_BDT
CUST-BD-03135,Arif Biswas,35,Male,High-Value,Loyal,Dhaka,Gazipur,12,497191.42
CUST-BD-00735,Mou Begum,47,Female,Low-Engagement,Reactivated,Rajshahi,Sirajganj,9,15636.29
CUST-BD-00709,Hussain Biswas,18,Male,VIP-Platinum,Loyal,Chittagong,Chittagong,22,1741593.48
CUST-BD-00264,Sadia Akter,22,Female,Low-Engagement,Regular,Rangpur,Kurigram,18,3835.13
CUST-BD-03256,Kamrul Sikder,36,Male,High-Value,Regular,Rangpur,Rangpur,2,264550.01
CUST-BD-02269,Muntasir Mondal,28,Male,Low-Engagement,Regular,Rangpur,Gaibandha,8,5191.46
CUST-BD-04861,Meghla Sikder,29,Female,Moderate-Spender,Loyal,Sylhet,Habiganj,21,74951.69
CUST-BD-04663,Laboni Islam,28,Female,Moderate-Spender,Churned-Risk,Rajshahi,Natore,22,36946.22
CUST-BD-03414,Rifat Bhuiyan,25,Male,High-Value,Regular,Khulna,Satkhira,23,473784.05
CUST-BD-00807,Sabrina Hawlader,37,Female,High-Value,Loyal,Chittagong,Chittagong,16,347486.27
CUST-BD-00123,Nadia Mondal,51,Female,Low-Engagement,New,Barisal,Patuakhali,24,2712.53
CUST-BD-02302,Rakib Hawlader,23,Male,VIP-Platinum,Regular,Rangpur,Gaibandha,13,1161438.26
CUST-BD-00039,Liton Islam,19,Male,Low-Engagement,Loyal,Mymensingh,Netrokona,3,18201.39
CUST-BD-04182,Rifat Begum,28,Male,Moderate-Spender,New,Sylhet,Moulvibazar,22,73548.5
CUST-BD-02746,Muntasir Das,31,Male,Low-Engagement,Regular,Dhaka,Manikganj,5,15246.06
CUST-BD-02115,Zubayer Majumder,43,Male,Low-Engagement,Regular,Sylhet,Sylhet,8,10548.12
CUST-BD-03010,Puja Talukder,29,Female,Low-Engagement,Loyal,Mymensingh,Mymensingh,20,10768.33
CUST-BD-01241,Sohel Sikder,30,Male,VIP-Platinum,Churned-Risk,Rangpur,Dinajpur,12,506344.61
CUST-BD-02724,Tania Akter,52,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,20,62394.63
CUST-BD-04987,Shamima Saha,32,Female,Moderate-Spender,New,Rajshahi,Pabna,16,57962.52
CUST-BD-03143,Rahim Paul,33,Male,Low-Engagement,Regular,Chittagong,Cox's Bazar,9,15311.89
CUST-BD-02752,Zubayer Mia,53,Male,Moderate-Spender,Loyal,Dhaka,Dhaka,1,29953.95
CUST-BD-00116,Mithila Akter,38,Female,Moderate-Spender,Regular,Rangpur,Lalmonirhat,6,57726.03
CUST-BD-01858,Kamrul Hossain,31,Male,High-Value,Regular,Barisal,Bhola,11,236990.16
CUST-BD-04036,Shahid Khan,46,Male,Moderate-Spender,Regular,Chittagong,Chittagong,22,45545.27
CUST-BD-01652,Naim Khan,38,Male,Low-Engagement,New,Sylhet,Habiganj,4,13870.09
CUST-BD-00674,Tasnim Ahmed,30,Female,Low-Engagement,Churned-Risk,Mymensingh,Sherpur,12,1575.02
CUST-BD-03918,Sadia Biswas,41,Female,High-Value,Loyal,Rangpur,Rangpur,5,104431.86
CUST-BD-01016,Rahim Mondal,37,Male,Moderate-Spender,Regular,Chittagong,Chittagong,7,39517.79
CUST-BD-03230,Meghla Talukder,34,Female,Low-Engagement,Regular,Dhaka,Narsingdi,10,9258.5
CUST-BD-03087,Rupa Mia,34,Female,VIP-Platinum,Regular,Dhaka,Munshiganj,11,1452933.2
CUST-BD-00504,Sabbir Rahman,41,Male,Moderate-Spender,Regular,Khulna,Jessore,13,42529.08
CUST-BD-03408,Sabbir Banik,36,Male,Low-Engagement,Regular,Chittagong,Noakhali,19,7277.96
CUST-BD-00320,Rahela Roy,33,Female,High-Value,Loyal,Rajshahi,Pabna,9,443664.43
CUST-BD-00783,Nadia Paul,39,Female,High-Value,Regular,Rangpur,Gaibandha,21,71921.71
CUST-BD-02720,Popy Biswas,36,Female,Low-Engagement,Loyal,Khulna,Khulna,23,19447.05
CUST-BD-03576,Shayla Hossain,38,Female,High-Value,New,Chittagong,Noakhali,14,296127.65
CUST-BD-02955,Mamun Khan,23,Male,Moderate-Spender,Regular,Chittagong,Feni,23,18120.43
CUST-BD-02365,Hasan Khan,27,Male,Moderate-Spender,Loyal,Mymensingh,Mymensingh,3,65610.04
CUST-BD-01418,Kamrul Molla,38,Male,Moderate-Spender,Regular,Chittagong,Comilla,3,42637.66
CUST-BD-00052,Lamiya Sheikh,30,Female,Low-Engagement,Regular,Khulna,Chuadanga,13,3418.47
CUST-BD-02183,Shamima Khan,32,Female,Low-Engagement,Regular,Rangpur,Rangpur,1,14171.06
CUST-BD-00100,Mitu Ahmed,32,Female,Low-Engagement,Regular,Mymensingh,Mymensingh,13,6975.83
CUST-BD-03921,Nasreen Saha,57,Female,Low-Engagement,Regular,Sylhet,Sylhet,5,18040.07
CUST-BD-01236,Riya Hossain,54,Female,Moderate-Spender,New,Dhaka,Munshiganj,15,64831.39
CUST-BD-03307,Munni Roy,41,Female,Moderate-Spender,Loyal,Sylhet,Habiganj,4,66354.3
CUST-BD-02819,Laboni Paul,39,Female,Moderate-Spender,Regular,Mymensingh,Mymensingh,17,69307.13
CUST-BD-01339,Sohel Majumder,30,Male,High-Value,New,Sylhet,Sylhet,11,97804.45
CUST-BD-03577,Imran Rahman,25,Male,Low-Engagement,Regular,Rangpur,Gaibandha,21,3309.72
CUST-BD-03583,Kaniz Banik,58,Female,Low-Engagement,Regular,Khulna,Jessore,14,16227.26
CUST-BD-03795,Mamun Majumder,35,Male,Moderate-Spender,New,Khulna,Khulna,22,23888.32
CUST-BD-03904,Jahangir Khan,23,Male,High-Value,Regular,Mymensingh,Jamalpur,8,76805.43
CUST-BD-04105,Toma Khan,34,Female,Low-Engagement,Regular,Mymensingh,Sherpur,4,1627.09
CUST-BD-04744,Arif Roy,39,Male,High-Value,New,Mymensingh,Sherpur,15,252955.43
CUST-BD-04263,Puja Molla,44,Female,Low-Engagement,Regular,Khulna,Chuadanga,20,14274.34
CUST-BD-01965,Nadia Bhuiyan,41,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,1,16883.45
CUST-BD-00637,Sabbir Ahmed,44,Male,Low-Engagement,Churned-Risk,Mymensingh,Sherpur,6,2718.38
CUST-BD-02197,Riya Talukder,40,Female,High-Value,New,Barisal,Barisal,1,91160.07
CUST-BD-04879,Popy Sarkar,26,Female,Moderate-Spender,Churned-Risk,Barisal,Barisal,13,50644.39
CUST-BD-01756,Naim Talukder,51,Male,Low-Engagement,Loyal,Dhaka,Narayanganj,13,13761.46
CUST-BD-02993,Rafi Sikder,35,Male,High-Value,Regular,Dhaka,Narsingdi,13,176158.8
CUST-BD-02422,Sazzad Sheikh,49,Male,High-Value,Churned-Risk,Rajshahi,Rajshahi,18,198446.01
CUST-BD-00975,Hussain Biswas,29,Male,High-Value,Regular,Chittagong,Chittagong,21,424150.58
CUST-BD-01431,Sabrina Ahmed,38,Female,Moderate-Spender,Regular,Dhaka,Narayanganj,14,63422.11
CUST-BD-02301,Rifat Akter,47,Male,Moderate-Spender,Regular,Rajshahi,Natore,23,57443.96
CUST-BD-02229,Jannatul Sheikh,18,Female,High-Value,Loyal,Rajshahi,Sirajganj,5,275429.23
CUST-BD-03856,Nadia Saha,33,Female,Moderate-Spender,Loyal,Rangpur,Kurigram,14,25620.78
CUST-BD-03317,Rupa Paul,34,Female,Low-Engagement,Regular,Chittagong,Noakhali,1,12692.57
CUST-BD-04223,Meghla Ahmed,34,Female,Moderate-Spender,Loyal,Sylhet,Moulvibazar,2,78246.82
CUST-BD-04193,Laboni Talukder,50,Female,Moderate-Spender,Regular,Rajshahi,Sirajganj,24,26056.49
CUST-BD-02673,Arif Mia,38,Male,Moderate-Spender,Regular,Khulna,Khulna,9,63800.77
CUST-BD-02036,Hussain Bhuiyan,68,Male,Low-Engagement,Regular,Chittagong,Cox's Bazar,21,4803.44
CUST-BD-01473,Popy Mia,33,Female,Moderate-Spender,Churned-Risk,Sylhet,Sunamganj,6,35834.5
CUST-BD-03287,Sabbir Bhuiyan,31,Male,VIP-Platinum,Regular,Rangpur,Gaibandha,4,849810.69
CUST-BD-03638,Tanvir Roy,39,Male,Moderate-Spender,Loyal,Rangpur,Gaibandha,17,45439.71
CUST-BD-03755,Naim Rahman,26,Male,Moderate-Spender,New,Barisal,Patuakhali,6,22061.2
CUST-BD-01679,Hussain Mia,46,Male,Moderate-Spender,New,Barisal,Pirojpur,17,52547.24
CUST-BD-04394,Noman Nath,28,Male,Low-Engagement,Loyal,Barisal,Barisal,23,10882.69
CUST-BD-00977,Rupa Ghosh,29,Female,Low-Engagement,New,Sylhet,Moulvibazar,13,16103.06
CUST-BD-02410,Shahid Bhuiyan,21,Male,Low-Engagement,New,Sylhet,Sunamganj,13,8160.54
CUST-BD-02127,Bristy Ghosh,20,Female,VIP-Platinum,Regular,Rajshahi,Natore,15,912489.62
CUST-BD-02899,Mou Chowdhury,31,Female,High-Value,Loyal,Rajshahi,Pabna,18,400769.4
CUST-BD-03972,Anwar Begum,21,Male,Moderate-Spender,Regular,Dhaka,Gazipur,14,29814.12
CUST-BD-02412,Rahim Hawlader,53,Male,Moderate-Spender,Regular,Khulna,Bagerhat,15,53979.22
CUST-BD-03722,Jannatul Nath,55,Female,Moderate-Spender,New,Barisal,Bhola,17,37307.93
CUST-BD-03881,Nadia Das,38,Female,High-Value,Regular,Dhaka,Narayanganj,20,198552.87
CUST-BD-00826,Kamrul Rahman,52,Male,Low-Engagement,Loyal,Rangpur,Kurigram,21,7054.41
CUST-BD-02344,Shahid Mondal,28,Male,VIP-Platinum,Regular,Barisal,Bhola,13,540474.63
CUST-BD-00596,Mamun Mondal,28,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,18,75346.4
CUST-BD-02439,Muntasir Banik,29,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,18,64068.06
CUST-BD-00880,Rifat Saha,49,Male,Moderate-Spender,New,Rangpur,Rangpur,15,10931.32
CUST-BD-04058,Meghla Khan,40,Female,Low-Engagement,Regular,Rajshahi,Pabna,24,17732.88
CUST-BD-04627,Nasreen Khan,26,Female,High-Value,Loyal,Chittagong,Chandpur,10,220880.69
CUST-BD-03300,Laboni Bhuiyan,48,Female,VIP-Platinum,Regular,Chittagong,Chittagong,23,305972.17
CUST-BD-01773,Milon Mia,27,Male,High-Value,Reactivated,Khulna,Satkhira,20,243411.19
CUST-BD-03621,Shamima Talukder,18,Female,High-Value,Churned-Risk,Khulna,Jessore,23,130140.89
CUST-BD-00296,Jannatul Begum,26,Female,Low-Engagement,Loyal,Sylhet,Habiganj,16,7092.64
CUST-BD-03363,Meghla Paul,18,Female,Low-Engagement,New,Rangpur,Kurigram,9,1841.91
CUST-BD-01927,Rahim Mia,18,Male,Moderate-Spender,Loyal,Khulna,Bagerhat,14,30831.07
CUST-BD-02478,Shamima Sarkar,52,Female,VIP-Platinum,Loyal,Rangpur,Rangpur,6,817607.77
CUST-BD-02569,Belal Banik,45,Male,High-Value,Loyal,Chittagong,Noakhali,18,420186.05
CUST-BD-01972,Noman Nath,18,Male,Moderate-Spender,Regular,Dhaka,Munshiganj,13,69654.54
CUST-BD-04533,Mahabub Banik,41,Male,Moderate-Spender,Regular,Rangpur,Dinajpur,1,42668.36
CUST-BD-02081,Zubayer Hossain,35,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,24,17518.15
CUST-BD-04592,Anika Rahman,37,Female,Low-Engagement,New,Barisal,Bhola,7,15262.34
CUST-BD-04960,Popy Chowdhury,41,Female,High-Value,Regular,Mymensingh,Jamalpur,6,364791.95
CUST-BD-04354,Hasan Mondal,18,Male,Moderate-Spender,Churned-Risk,Sylhet,Sunamganj,22,38440.06
CUST-BD-00941,Mou Mondal,19,Female,Low-Engagement,Churned-Risk,Khulna,Bagerhat,11,6187.25
CUST-BD-03290,Sohel Chowdhury,31,Male,VIP-Platinum,Reactivated,Chittagong,Comilla,5,1759067.52
CUST-BD-03042,Jahangir Paul,36,Male,VIP-Platinum,Regular,Mymensingh,Sherpur,6,241293.73
CUST-BD-03711,Shamima Paul,18,Female,Moderate-Spender,Reactivated,Rajshahi,Pabna,20,36381.38
CUST-BD-00367,Liton Roy,37,Male,Low-Engagement,Regular,Sylhet,Sylhet,18,19089.84
CUST-BD-02220,Rahela Bhuiyan,32,Female,Moderate-Spender,Churned-Risk,Barisal,Barisal,16,40664.32
CUST-BD-04224,Belal Nath,49,Male,Moderate-Spender,New,Dhaka,Gazipur,10,11516.49
CUST-BD-00104,Rifat Bhuiyan,25,Male,Moderate-Spender,Loyal,Chittagong,Feni,5,76294.25
CUST-BD-04309,Milon Roy,32,Male,Moderate-Spender,Churned-Risk,Chittagong,Comilla,2,65102.56
CUST-BD-02498,Arif Sarkar,31,Male,High-Value,Regular,Mymensingh,Netrokona,1,407052.92
CUST-BD-00808,Meghla Ghosh,29,Female,Moderate-Spender,Loyal,Mymensingh,Netrokona,18,47970.67
CUST-BD-00741,Shayla Roy,18,Female,High-Value,Churned-Risk,Mymensingh,Jamalpur,24,224298.64
CUST-BD-02909,Nasreen Dey,29,Female,Low-Engagement,Regular,Dhaka,Narayanganj,22,17410.77
CUST-BD-02629,Riya Islam,29,Female,Low-Engagement,Regular,Dhaka,Gazipur,19,5921.91
CUST-BD-01527,Jamal Mondal,57,Male,High-Value,Loyal,Dhaka,Narayanganj,11,293034.31
CUST-BD-02600,Mithila Ghosh,29,Female,Moderate-Spender,Loyal,Rangpur,Dinajpur,17,72545.21
CUST-BD-02893,Nusrat Chowdhury,44,Female,Moderate-Spender,Regular,Khulna,Satkhira,10,66997.67
CUST-BD-01017,Sabbir Ahmed,27,Male,Moderate-Spender,Churned-Risk,Sylhet,Moulvibazar,11,13080.88
CUST-BD-02363,Bristy Islam,18,Female,Moderate-Spender,Regular,Chittagong,Cox's Bazar,19,20888.63
CUST-BD-04559,Nusrat Dey,28,Female,VIP-Platinum,Loyal,Rajshahi,Sirajganj,10,1652719.75
CUST-BD-04528,Jannatul Biswas,44,Female,Low-Engagement,Regular,Khulna,Chuadanga,19,16950.63
CUST-BD-04071,Naim Mondal,41,Male,Low-Engagement,Loyal,Barisal,Pirojpur,22,14043.24
CUST-BD-02958,Sumaiya Hawlader,32,Female,Low-Engagement,Regular,Sylhet,Sunamganj,20,18743.85
CUST-BD-02889,Mitu Sikder,30,Female,VIP-Platinum,Regular,Chittagong,Chittagong,13,451189.73
CUST-BD-01463,Mitu Roy,32,Female,High-Value,Loyal,Barisal,Bhola,22,181320.37
CUST-BD-02997,Popy Biswas,38,Female,Low-Engagement,Regular,Barisal,Bhola,20,5685.41
CUST-BD-03513,Nusrat Biswas,55,Female,Low-Engagement,Regular,Rajshahi,Rajshahi,16,13863.13
CUST-BD-01372,Tania Paul,55,Female,Low-Engagement,Churned-Risk,Rangpur,Dinajpur,7,1550.29
CUST-BD-01815,Shamima Mia,31,Female,Low-Engagement,Regular,Sylhet,Moulvibazar,15,17045.28
CUST-BD-02495,Shamima Bhuiyan,19,Female,High-Value,Regular,Khulna,Satkhira,18,499023.79
CUST-BD-03942,Shahid Rahman,49,Male,Moderate-Spender,New,Dhaka,Manikganj,9,68897.79
CUST-BD-03727,Kaniz Mia,40,Female,High-Value,New,Mymensingh,Sherpur,5,491700.81
CUST-BD-00276,Karim Nath,40,Male,High-Value,New,Rajshahi,Natore,21,255204.35
CUST-BD-04630,Tania Bhuiyan,40,Female,High-Value,Regular,Rajshahi,Pabna,1,169734.54
CUST-BD-02235,Rifat Hawlader,20,Male,Moderate-Spender,Churned-Risk,Dhaka,Gazipur,18,27099.97
CUST-BD-00246,Jannatul Mia,30,Female,VIP-Platinum,Regular,Dhaka,Gazipur,2,1376630.06
CUST-BD-03190,Hasan Roy,56,Male,Moderate-Spender,New,Rajshahi,Rajshahi,23,16125.36
CUST-BD-04245,Belal Hawlader,35,Male,Moderate-Spender,Loyal,Barisal,Bhola,11,24675.79
CUST-BD-01992,Rahela Biswas,44,Female,Moderate-Spender,Churned-Risk,Chittagong,Feni,16,43482.49
CUST-BD-00391,Meghla Islam,24,Female,High-Value,Regular,Rajshahi,Bogura,10,253079.34
CUST-BD-02590,Meghla Dey,34,Female,Moderate-Spender,Loyal,Sylhet,Sunamganj,14,45389.5
CUST-BD-02375,Jamal Nath,48,Male,Low-Engagement,Loyal,Rangpur,Lalmonirhat,11,14002.74
CUST-BD-04396,Anwar Begum,18,Male,Low-Engagement,Regular,Dhaka,Dhaka,9,8505.8
CUST-BD-00455,Jamal Hawlader,28,Male,High-Value,Churned-Risk,Mymensingh,Sherpur,16,441237.04
CUST-BD-01392,Hasan Islam,26,Male,High-Value,Loyal,Sylhet,Moulvibazar,14,246920.57
CUST-BD-02288,Imran Sheikh,31,Male,Moderate-Spender,Regular,Mymensingh,Jamalpur,11,50411.33
CUST-BD-03787,Kaniz Saha,38,Female,Moderate-Spender,Regular,Rangpur,Gaibandha,23,46208.25
CUST-BD-04159,Naim Mondal,27,Male,Low-Engagement,Regular,Khulna,Khulna,9,11046.85
CUST-BD-00026,Muntasir Roy,36,Male,High-Value,Loyal,Chittagong,Cox's Bazar,5,136215.53
CUST-BD-04229,Laboni Hossain,38,Female,High-Value,Loyal,Chittagong,Noakhali,8,258433.65
CUST-BD-00908,Toma Akter,43,Female,Moderate-Spender,Regular,Khulna,Chuadanga,1,33849.62
CUST-BD-04854,Tania Talukder,36,Female,Moderate-Spender,Regular,Dhaka,Dhaka,7,61074.18
CUST-BD-03647,Jannatul Talukder,38,Female,Moderate-Spender,Regular,Barisal,Barisal,11,50961.2
CUST-BD-03185,Riya Biswas,25,Female,High-Value,Regular,Barisal,Pirojpur,19,292391.52
CUST-BD-02180,Farhan Majumder,35,Male,Moderate-Spender,Loyal,Rangpur,Dinajpur,1,37189.0
CUST-BD-00788,Rafi Talukder,40,Male,Moderate-Spender,Churned-Risk,Chittagong,Cox's Bazar,10,74638.68
CUST-BD-02017,Siam Saha,31,Male,Low-Engagement,Churned-Risk,Chittagong,Chittagong,6,18363.73
CUST-BD-03650,Riya Mia,29,Female,Low-Engagement,Loyal,Chittagong,Cox's Bazar,22,3047.7
CUST-BD-03269,Mahabub Talukder,37,Male,High-Value,Loyal,Khulna,Chuadanga,14,495319.99
CUST-BD-03442,Mithila Ghosh,27,Female,Moderate-Spender,New,Dhaka,Narayanganj,18,23628.87
CUST-BD-03560,Jahangir Ghosh,19,Male,Moderate-Spender,Regular,Sylhet,Moulvibazar,12,65494.59
CUST-BD-01594,Mahabub Dey,45,Male,Moderate-Spender,Churned-Risk,Rangpur,Dinajpur,11,63641.02
CUST-BD-01798,Laboni Hossain,25,Female,Moderate-Spender,Regular,Dhaka,Gazipur,7,44105.51
CUST-BD-01323,Bristy Biswas,34,Female,Moderate-Spender,Regular,Chittagong,Chittagong,16,29536.47
CUST-BD-04375,Sabbir Chowdhury,46,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,21,61573.44
CUST-BD-02149,Mahabub Ghosh,33,Male,Moderate-Spender,Regular,Sylhet,Habiganj,23,18954.17
CUST-BD-02488,Sohel Dey,34,Male,Low-Engagement,Loyal,Khulna,Khulna,17,4858.81
CUST-BD-03667,Arif Das,43,Male,High-Value,Loyal,Dhaka,Dhaka,19,491382.83
CUST-BD-03645,Jannatul Mondal,25,Female,Moderate-Spender,New,Rajshahi,Pabna,4,58604.9
CUST-BD-02723,Sumaiya Khan,22,Female,High-Value,Regular,Mymensingh,Sherpur,12,177666.71
CUST-BD-03271,Sumaiya Sarkar,32,Female,Moderate-Spender,Loyal,Mymensingh,Netrokona,24,38125.51
CUST-BD-02239,Mithila Majumder,30,Female,High-Value,New,Rajshahi,Sirajganj,1,351966.41
CUST-BD-04384,Nadia Sarkar,37,Female,Moderate-Spender,Loyal,Dhaka,Manikganj,13,45404.59
CUST-BD-01999,Kaniz Nath,33,Female,Low-Engagement,Reactivated,Rajshahi,Natore,23,9229.87
CUST-BD-04083,Lamiya Talukder,55,Female,Moderate-Spender,Churned-Risk,Khulna,Chuadanga,20,68231.84
CUST-BD-04338,Mou Ghosh,41,Female,Moderate-Spender,Churned-Risk,Rajshahi,Sirajganj,10,66119.53
CUST-BD-04077,Zubayer Rahman,30,Male,Low-Engagement,New,Rajshahi,Pabna,19,2573.62
CUST-BD-02708,Rifat Hawlader,35,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,10,48518.75
CUST-BD-02954,Munni Biswas,53,Female,Moderate-Spender,Loyal,Mymensingh,Mymensingh,2,24378.62
CUST-BD-04470,Laboni Saha,39,Female,Moderate-Spender,Regular,Mymensingh,Sherpur,23,24933.81
CUST-BD-04400,Imran Banik,46,Male,Moderate-Spender,Regular,Rajshahi,Bogura,22,66958.21
CUST-BD-00624,Tanvir Roy,51,Male,Moderate-Spender,Regular,Rangpur,Gaibandha,18,73681.48
CUST-BD-00314,Noman Nath,44,Male,Moderate-Spender,New,Barisal,Patuakhali,5,45757.74
CUST-BD-03476,Rifat Islam,19,Male,High-Value,Regular,Dhaka,Narsingdi,14,67071.02
CUST-BD-02060,Mahabub Khan,37,Male,Moderate-Spender,New,Mymensingh,Sherpur,2,42658.7
CUST-BD-04686,Shayla Roy,42,Female,High-Value,Loyal,Dhaka,Manikganj,19,99724.63
CUST-BD-02200,Rafi Chowdhury,40,Male,Moderate-Spender,Loyal,Barisal,Barisal,23,10322.24
CUST-BD-01808,Tania Biswas,41,Female,High-Value,Loyal,Rajshahi,Rajshahi,8,327593.46
CUST-BD-00356,Puja Dey,22,Female,High-Value,Regular,Khulna,Chuadanga,16,159162.8
CUST-BD-00759,Mou Ghosh,24,Female,High-Value,Regular,Dhaka,Gazipur,5,237441.5
CUST-BD-03714,Noman Mondal,18,Male,Low-Engagement,Regular,Dhaka,Manikganj,20,1536.23
CUST-BD-00721,Rupa Hossain,38,Female,Moderate-Spender,Churned-Risk,Mymensingh,Jamalpur,24,19796.01
CUST-BD-03035,Hussain Talukder,35,Male,Moderate-Spender,Regular,Mymensingh,Sherpur,4,70057.87
CUST-BD-00486,Shahid Sikder,18,Male,Low-Engagement,Regular,Chittagong,Cox's Bazar,14,11217.33
CUST-BD-04733,Rafi Mondal,22,Male,High-Value,Regular,Rajshahi,Rajshahi,8,412790.22
CUST-BD-01104,Noman Sheikh,33,Male,High-Value,Regular,Mymensingh,Mymensingh,17,482974.85
CUST-BD-00847,Munni Banik,38,Female,VIP-Platinum,Churned-Risk,Rajshahi,Rajshahi,20,1906596.59
CUST-BD-03523,Arif Khan,23,Male,High-Value,New,Barisal,Pirojpur,8,75059.06
CUST-BD-03935,Sazzad Sikder,35,Male,High-Value,Loyal,Mymensingh,Jamalpur,6,191555.25
CUST-BD-04474,Sabbir Talukder,41,Male,VIP-Platinum,Regular,Rangpur,Rangpur,18,1774230.78
CUST-BD-03138,Lamiya Islam,22,Female,Moderate-Spender,Regular,Chittagong,Comilla,20,54234.45
CUST-BD-04067,Munni Akter,37,Female,Low-Engagement,Loyal,Chittagong,Chittagong,5,13564.48
CUST-BD-02265,Nasreen Ahmed,43,Female,High-Value,Regular,Sylhet,Sunamganj,3,110610.33
CUST-BD-00459,Rahela Bhuiyan,28,Female,Low-Engagement,Regular,Mymensingh,Netrokona,8,7903.51
CUST-BD-03763,Sazzad Dey,25,Male,Low-Engagement,Loyal,Chittagong,Cox's Bazar,10,1749.24
CUST-BD-04295,Toma Majumder,49,Female,Moderate-Spender,Regular,Chittagong,Chittagong,14,13822.1
CUST-BD-04382,Mou Banik,37,Female,Low-Engagement,Regular,Dhaka,Manikganj,22,16299.96
CUST-BD-03331,Laboni Ahmed,45,Female,VIP-Platinum,Regular,Sylhet,Sunamganj,24,998773.03
CUST-BD-03635,Laboni Mondal,40,Female,Moderate-Spender,Loyal,Rangpur,Dinajpur,10,36992.1
CUST-BD-01662,Mitu Majumder,33,Female,Low-Engagement,Loyal,Sylhet,Sunamganj,22,12989.06
CUST-BD-01082,Zubayer Saha,30,Male,High-Value,New,Rajshahi,Rajshahi,9,314082.72
CUST-BD-03653,Tania Talukder,40,Female,Moderate-Spender,Regular,Barisal,Patuakhali,12,56983.77
CUST-BD-03360,Sadia Ghosh,23,Female,Moderate-Spender,Regular,Khulna,Bagerhat,11,31631.44
CUST-BD-03853,Hasan Nath,50,Male,Low-Engagement,New,Barisal,Barisal,17,5522.43
CUST-BD-03723,Rahela Mondal,18,Female,High-Value,Regular,Sylhet,Habiganj,5,252053.39
CUST-BD-03528,Mitu Khan,59,Female,Moderate-Spender,New,Rangpur,Dinajpur,16,39139.89
CUST-BD-03550,Fatema Islam,34,Female,Moderate-Spender,Regular,Rajshahi,Sirajganj,15,66568.65
CUST-BD-03083,Liton Dey,18,Male,Low-Engagement,New,Rangpur,Lalmonirhat,6,7328.38
CUST-BD-04607,Riya Begum,30,Female,Moderate-Spender,Loyal,Sylhet,Sunamganj,4,46862.66
CUST-BD-02296,Shayla Banik,41,Female,VIP-Platinum,Regular,Rajshahi,Bogura,23,467045.48
CUST-BD-02627,Fatema Sheikh,51,Female,Low-Engagement,Loyal,Dhaka,Narayanganj,23,1847.3
CUST-BD-02928,Farhan Hawlader,37,Male,Moderate-Spender,Loyal,Barisal,Patuakhali,9,30198.05
CUST-BD-04447,Rakib Talukder,24,Male,Low-Engagement,Regular,Mymensingh,Mymensingh,12,6382.93
CUST-BD-02564,Anwar Chowdhury,38,Male,High-Value,Loyal,Barisal,Bhola,3,138232.99
CUST-BD-00175,Puja Sheikh,38,Female,High-Value,Regular,Sylhet,Sunamganj,24,69661.59
CUST-BD-00830,Mamun Rahman,31,Male,Moderate-Spender,New,Mymensingh,Mymensingh,11,13872.91
CUST-BD-02503,Rafi Nath,31,Male,Moderate-Spender,Regular,Dhaka,Dhaka,11,33727.49
CUST-BD-04454,Fatema Islam,38,Female,Moderate-Spender,Loyal,Chittagong,Comilla,15,26790.58
CUST-BD-04368,Puja Ghosh,35,Female,Moderate-Spender,Regular,Mymensingh,Netrokona,14,29858.04
CUST-BD-04231,Riya Nath,18,Female,Moderate-Spender,Regular,Rangpur,Kurigram,16,64087.45
CUST-BD-01495,Karim Begum,53,Male,Low-Engagement,Loyal,Chittagong,Cox's Bazar,8,10928.6
CUST-BD-04256,Puja Sikder,47,Female,High-Value,New,Barisal,Bhola,7,414421.78
CUST-BD-02538,Mamun Biswas,46,Male,Moderate-Spender,Loyal,Khulna,Khulna,5,20450.43
CUST-BD-02890,Kamrul Khan,39,Male,Moderate-Spender,Loyal,Dhaka,Narayanganj,5,65540.37
CUST-BD-02967,Shahid Sikder,39,Male,VIP-Platinum,New,Chittagong,Noakhali,11,1982735.96
CUST-BD-01355,Kaniz Sikder,28,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,7,12935.41
CUST-BD-04845,Anwar Hawlader,48,Male,High-Value,Regular,Barisal,Barisal,10,405144.28
CUST-BD-04863,Belal Saha,26,Male,Moderate-Spender,Regular,Rajshahi,Rajshahi,4,63091.12
CUST-BD-02762,Sadia Mia,25,Female,Moderate-Spender,Regular,Dhaka,Gazipur,6,21410.66
CUST-BD-02643,Nusrat Rahman,24,Female,Moderate-Spender,New,Dhaka,Narayanganj,12,21635.07
CUST-BD-02628,Belal Rahman,43,Male,Moderate-Spender,Loyal,Sylhet,Sylhet,12,21613.28
CUST-BD-02930,Rupa Molla,46,Female,High-Value,Loyal,Barisal,Patuakhali,13,119343.19
CUST-BD-01951,Mithila Hawlader,18,Female,High-Value,Regular,Barisal,Patuakhali,7,94975.59
