Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Transaction_Date,Year,Month,Month_Name,Quarter,Week_Number,Day_of_Week,Season,Business_Category,Business_Sub_Category,Business_Type,Employee_Count,Annual_Revenue_BDT,Product_Name,Quantity,Unit_Price_BDT,Gross_Amount_BDT,Discount_Percent,Discount_Amount_BDT,Net_Amount_BDT,Profit_Margin_Percent,Profit_Amount_BDT,Payment_Method,Order_Channel,Delivery_Days,Delivery_Status,Is_Returned,Return_Reason,Purchase_Frequency_Monthly,Days_Since_Last_Purchase,Customer_Lifetime_Value_BDT,Marketing_Channel,Campaign_Type,Stock_Level,Customer_Satisfaction_Score
TXN-BD-012878,CUST-BD-03472,Mithila Akter,34,Female,Moderate-Spender,Reactivated,Khulna,Bagerhat,2023-05-23,2023,5,May,Q2,21,Tuesday,Regular Season,Retail,Grocery,Large Enterprise,2975,10614785543.14,Snacks,1,727.86,727.86,17.72,128.98,598.88,14.45,86.54,Visa Card,Agent/Reseller,9,On-Time,No,,19,213,66078.91,Influencer,Referral Bonus,Out-of-Stock,4.5
TXN-BD-012879,CUST-BD-02756,Jannatul Mondal,29,Female,Moderate-Spender,New,Rangpur,Gaibandha,2022-02-07,2022,2,February,Q1,6,Monday,Winter Season,Fashion & Apparel,Accessories,SME,40,32552813.38,Handbag,2,13124.59,26249.18,14.28,3748.38,22500.8,42.92,9657.34,Dutch-Bangla MFS,Online Website,9,On-Time,No,,3,64,21021.35,Email,,Medium,3.9
TXN-BD-012880,CUST-BD-03964,Mitu Dey,44,Female,Moderate-Spender,Regular,Chittagong,Chandpur,2024-11-08,2024,11,November,Q4,45,Friday,Year-End & Winter Sale,E-Commerce,Social Commerce,SME,29,62591666.86,Toys,1,14048.46,14048.46,18.55,2605.99,11442.47,10.57,1209.47,Visa Card,Agent/Reseller,9,On-Time,No,,12,20,38753.88,Social Media,New Customer Offer,High,4.4
TXN-BD-012881,CUST-BD-04966,Rifat Ahmed,32,Male,Moderate-Spender,Regular,Sylhet,Moulvibazar,2023-10-10,2023,10,October,Q4,41,Tuesday,Regular Season,Garments & RMG,Woven Factory,Startup,23,22929257.34,Jeans (Export),6,7175.28,43051.68,11.12,4787.35,38264.33,22.78,8716.61,Visa Card,In-Store,0,In-Store Pickup,No,,14,128,46440.01,Social Media,,Low,3.5
TXN-BD-012882,CUST-BD-02043,Rifat Dey,28,Male,Moderate-Spender,Regular,Mymensingh,Jamalpur,2023-04-07,2023,4,April,Q2,14,Friday,Eid-ul-Fitr Season,IT Services,Web Development,Startup,22,21946269.55,Graphic Design,1,482061.02,482061.02,8.31,40059.27,442001.75,44.24,195541.57,Cash,Facebook/Social Media,4,Delayed,No,,6,313,74805.65,Social Media,,Low,2.1
TXN-BD-012883,CUST-BD-04585,Belal Biswas,32,Male,Moderate-Spender,Churned-Risk,Mymensingh,Mymensingh,2021-06-06,2021,6,June,Q2,22,Sunday,Rainy Season,Retail,Grocery,SME,45,51365969.89,Snacks,2,3721.2,7442.4,9.89,736.05,6706.35,6.15,412.44,bKash,Phone Order,13,Cancelled,No,,8,350,22625.24,TV Advertisement,,Medium,4.1
TXN-BD-012884,CUST-BD-02061,Imran Ahmed,45,Male,Moderate-Spender,Loyal,Chittagong,Chittagong,2024-12-26,2024,12,December,Q4,52,Thursday,Year-End & Winter Sale,Agriculture,Fertilizer Dealer,MNC,19576,115431958222.63,Vegetable Seeds,1,43011.06,43011.06,14.57,6266.71,36744.35,15.86,5827.65,Nagad,In-Store,0,In-Store Pickup,No,,5,319,17889.67,Social Media,Seasonal Discount,Out-of-Stock,3.4
TXN-BD-012885,CUST-BD-02361,Tania Das,22,Female,Low-Engagement,Reactivated,Mymensingh,Sherpur,2024-04-04,2024,4,April,Q2,14,Thursday,Eid-ul-Fitr Season,Retail,Convenience Store,SME,8,25976453.87,Cleaning Supplies,1,5623.33,5623.33,3.54,199.07,5424.26,7.02,380.78,Cash,Facebook/Social Media,5,Delayed,No,,4,244,7101.18,SMS Marketing,,Low,3.8
TXN-BD-012886,CUST-BD-04063,Rakib Biswas,23,Male,Moderate-Spender,Regular,Chittagong,Comilla,2024-09-10,2024,9,September,Q3,37,Tuesday,Post-Eid Regular,Education,University,SME,26,15225407.52,Admission Fee,14,21378.41,299297.74,18.7,55968.68,243329.06,53.9,131154.36,Cash,Online Website,11,On-Time,No,,20,310,75258.48,Influencer,Eid Festival Sale,Medium,4.5
TXN-BD-012887,CUST-BD-01858,Kamrul Hossain,31,Male,High-Value,Regular,Barisal,Bhola,2022-12-12,2022,12,December,Q4,50,Monday,Year-End & Winter Sale,Education,Vocational Training,Startup,11,5181539.46,Monthly Tuition,4,4280.31,17121.24,18.27,3128.05,13993.19,39.2,5485.33,Cash,Online Website,10,On-Time,No,,11,24,236990.16,SMS Marketing,Eid Festival Sale,Medium,4.6
TXN-BD-012888,CUST-BD-02827,Mithila Chowdhury,49,Female,Low-Engagement,Regular,Mymensingh,Netrokona,2021-06-26,2021,6,June,Q2,25,Saturday,Rainy Season,Telecom,Mobile Operator,SME,9,19058779.36,Router,9,3483.92,31355.28,7.89,2473.93,28881.35,29.06,8392.92,MasterCard,Mobile App,2,On-Time,No,,16,69,2897.65,SMS Marketing,,Low,3.9
TXN-BD-012889,CUST-BD-04196,Farhan Rahman,29,Male,Moderate-Spender,Loyal,Chittagong,Cox's Bazar,2022-09-14,2022,9,September,Q3,37,Wednesday,Post-Eid Regular,Garments & RMG,Accessories Supplier,Large Enterprise,2630,6782663058.81,T-Shirt (Export),1,7255.33,7255.33,7.74,561.56,6693.77,22.49,1505.43,Cheque,In-Store,0,In-Store Pickup,No,,17,85,46116.81,Email,Loyalty Reward,High,2.7
TXN-BD-012890,CUST-BD-02607,Anwar Saha,27,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,2022-11-23,2022,11,November,Q4,47,Wednesday,Year-End & Winter Sale,E-Commerce,B2C Platform,SME,37,48560289.27,Toys,1,15993.2,15993.2,24.32,3889.55,12103.65,11.39,1378.61,Cheque,In-Store,0,In-Store Pickup,No,,17,364,41516.23,Influencer,Eid Festival Sale,Medium,2.8
TXN-BD-012891,CUST-BD-03474,Fatema Majumder,22,Female,Low-Engagement,New,Barisal,Patuakhali,2024-05-09,2024,5,May,Q2,19,Thursday,Regular Season,E-Commerce,Social Commerce,Startup,10,9495164.22,Toys,2,14739.8,29479.6,5.39,1588.95,27890.65,12.41,3461.23,bKash,In-Store,0,In-Store Pickup,No,,6,206,17397.85,SMS Marketing,Loyalty Reward,Medium,4.0
TXN-BD-012892,CUST-BD-02602,Muntasir Biswas,42,Male,High-Value,Churned-Risk,Rajshahi,Pabna,2021-12-04,2021,12,December,Q4,48,Saturday,Year-End & Winter Sale,Fashion & Apparel,Accessories,SME,31,30979925.65,Formal Shirt,2,7530.48,15060.96,14.87,2239.56,12821.4,48.49,6217.1,Cash,Facebook/Social Media,10,On-Time,No,,16,173,143710.62,TV Advertisement,Pohela Boishakh Sale,Medium,3.5
TXN-BD-012893,CUST-BD-03973,Bristy Hossain,39,Female,Moderate-Spender,New,Chittagong,Comilla,2021-01-30,2021,1,January,Q1,4,Saturday,Winter Season,Transportation,Ride Sharing,Startup,21,12010364.39,Ride Fare,1,1567.34,1567.34,6.8,106.58,1460.76,15.33,223.93,Visa Card,Mobile App,5,Delayed,No,,3,303,79497.6,Social Media,Pohela Boishakh Sale,Out-of-Stock,2.1
TXN-BD-012894,CUST-BD-00590,Shahid Dey,24,Male,High-Value,Regular,Rangpur,Kurigram,2021-10-06,2021,10,October,Q4,40,Wednesday,Regular Season,Telecom,Device Reseller,SME,16,28985165.76,SIM Card,3,4627.81,13883.43,28.26,3923.46,9959.97,30.61,3048.75,bKash,Online Website,2,On-Time,No,,9,41,286619.61,Referral,New Customer Offer,Medium,4.4
TXN-BD-012895,CUST-BD-04258,Hussain Biswas,52,Male,Low-Engagement,Loyal,Mymensingh,Mymensingh,2023-12-26,2023,12,December,Q4,52,Tuesday,Year-End & Winter Sale,Retail,General Store,Large Enterprise,2073,5018206890.72,Cleaning Supplies,1,653.2,653.2,8.67,56.63,596.57,4.07,24.28,Cash,In-Store,0,In-Store Pickup,No,,5,116,9366.84,Referral,Seasonal Discount,High,3.4
TXN-BD-012896,CUST-BD-03551,Mitu Dey,28,Female,High-Value,New,Mymensingh,Jamalpur,2021-03-14,2021,3,March,Q1,10,Sunday,Pohela Boishakh Period,IT Services,Digital Marketing,Large Enterprise,764,1970404826.6,Web Development,1,268858.97,268858.97,22.92,61622.48,207236.49,38.22,79205.79,Cash,Mobile App,4,On-Time,No,,10,154,344228.96,Email,Ramadan Special,Out-of-Stock,4.4
TXN-BD-012897,CUST-BD-04697,Sabrina Sikder,41,Female,VIP-Platinum,Regular,Barisal,Patuakhali,2022-03-25,2022,3,March,Q1,12,Friday,Pohela Boishakh Period,Real Estate,Land Broker,SME,32,156834817.24,Apartment (sq ft),1,2298237.23,2298237.23,39.0,896312.52,1401924.71,20.27,284170.14,bKash,Mobile App,3,Delayed,No,,14,36,1462295.42,SMS Marketing,Referral Bonus,Medium,3.6
TXN-BD-012898,CUST-BD-04643,Toma Chowdhury,32,Female,Low-Engagement,New,Rajshahi,Rajshahi,2022-01-22,2022,1,January,Q1,3,Saturday,Winter Season,Healthcare,Clinic,Startup,16,12956004.22,BP Medicine,2,13074.58,26149.16,7.4,1935.04,24214.12,24.52,5937.3,MasterCard,Phone Order,7,On-Time,No,,4,308,10932.0,Email,Eid Festival Sale,Medium,4.4
TXN-BD-012899,CUST-BD-01312,Fatema Hawlader,44,Female,Moderate-Spender,Regular,Rajshahi,Rajshahi,2022-07-30,2022,7,July,Q3,30,Saturday,Rainy Season,Real Estate,Property Management,SME,42,105026011.29,Land Plot,1,3838943.09,3838943.09,14.98,575073.67,3263869.42,31.14,1016368.94,Nagad,Online Website,9,On-Time,No,,7,223,75187.26,Influencer,Eid Festival Sale,Medium,4.5
TXN-BD-012900,CUST-BD-00056,Tasnim Nath,46,Female,Moderate-Spender,Regular,Dhaka,Dhaka,2022-04-28,2022,4,April,Q2,17,Thursday,Eid-ul-Fitr Season,Education,University,SME,12,11250202.94,Monthly Tuition,1,48804.16,48804.16,4.21,2054.66,46749.5,45.58,21308.42,Cash,Phone Order,12,On-Time,No,,3,296,27138.98,SMS Marketing,Flash Sale,High,4.0
TXN-BD-012901,CUST-BD-02318,Lamiya Saha,27,Female,Moderate-Spender,Regular,Mymensingh,Jamalpur,2021-01-24,2021,1,January,Q1,3,Sunday,Winter Season,Electronics,Computer Store,SME,14,50058672.33,Smartphone,1,74276.15,74276.15,2.22,1648.93,72627.22,12.75,9259.97,Upay,Online Website,1,On-Time,No,,16,333,15193.53,SMS Marketing,,High,4.6
TXN-BD-012902,CUST-BD-03741,Siam Mondal,26,Male,Moderate-Spender,New,Rangpur,Rangpur,2022-05-02,2022,5,May,Q2,18,Monday,Regular Season,Transportation,Courier Service,SME,29,60268615.32,Delivery Charge,1,1276.24,1276.24,12.42,158.51,1117.73,24.45,273.28,Cash,In-Store,0,In-Store Pickup,No,,7,296,54532.6,SMS Marketing,,Medium,3.6
TXN-BD-012903,CUST-BD-02407,Shamima Hawlader,19,Female,Low-Engagement,New,Chittagong,Chandpur,2023-11-02,2023,11,November,Q4,44,Thursday,Year-End & Winter Sale,Fashion & Apparel,Garments,SME,27,62393185.06,Sandals,7,5625.91,39381.37,12.47,4910.86,34470.51,32.0,11030.56,bKash,Mobile App,11,On-Time,No,,3,6,16451.15,Social Media,Eid Festival Sale,Medium,4.2
TXN-BD-012904,CUST-BD-01736,Bristy Talukder,18,Female,Low-Engagement,Regular,Chittagong,Feni,2024-02-27,2024,2,February,Q1,9,Tuesday,Winter Season,Education,Vocational Training,Startup,18,11905118.96,Course Material,7,59059.71,413417.97,2.35,9715.32,403702.65,52.53,212065.0,Cash,Mobile App,2,On-Time,No,,22,363,14083.23,,Seasonal Discount,Medium,4.7
TXN-BD-012905,CUST-BD-01753,Nusrat Akter,27,Female,Low-Engagement,Regular,Mymensingh,Sherpur,2024-08-02,2024,8,August,Q3,31,Friday,Eid-ul-Adha Season,Food & Beverage,Tea Stall,SME,38,32978455.93,Fried Chicken,3,269.52,808.56,5.89,47.62,760.94,27.89,212.23,Nexus Card,In-Store,0,In-Store Pickup,No,,13,296,10095.95,Social Media,,Low,4.5
TXN-BD-012906,CUST-BD-03655,Rupa Mia,36,Female,Moderate-Spender,Regular,Mymensingh,Netrokona,2024-11-16,2024,11,November,Q4,46,Saturday,Year-End & Winter Sale,Agriculture,Agro Processing,Large Enterprise,242,259726537.72,Fish Feed,1,38557.51,38557.51,20.14,7765.48,30792.03,16.07,4948.28,bKash,In-Store,0,In-Store Pickup,No,,21,323,74605.24,Social Media,Loyalty Reward,Medium,4.0
TXN-BD-012907,CUST-BD-04865,Shafiq Akter,34,Male,Low-Engagement,Regular,Khulna,Satkhira,2023-10-15,2023,10,October,Q4,41,Sunday,Regular Season,Garments & RMG,Knit Factory,SME,12,10934579.35,Jeans (Export),2,496.37,992.74,0.47,4.67,988.07,20.49,202.46,Nagad,Phone Order,1,Delayed,No,,14,2,15555.16,Newspaper,,Medium,2.9
TXN-BD-012908,CUST-BD-01725,Popy Banik,23,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,2024-09-11,2024,9,September,Q3,37,Wednesday,Post-Eid Regular,Garments & RMG,Export Garments,Startup,21,19049284.55,Ladies Blouse,2,7236.6,14473.2,9.91,1434.29,13038.91,24.99,3258.42,Bank Transfer,Mobile App,0,On-Time,No,,5,181,7525.62,TV Advertisement,,Medium,4.7
TXN-BD-012909,CUST-BD-04584,Shahid Hawlader,44,Male,High-Value,New,Rajshahi,Sirajganj,2021-08-14,2021,8,August,Q3,32,Saturday,Eid-ul-Adha Season,E-Commerce,D2C Brand,Startup,25,40500329.38,Books,15,6030.63,90459.45,21.37,19331.18,71128.27,17.47,12426.11,bKash,Mobile App,10,Delayed,No,,19,229,157468.22,TV Advertisement,Eid Festival Sale,Medium,2.3
TXN-BD-012910,CUST-BD-00001,Mahabub Sikder,40,Male,High-Value,Regular,Rajshahi,Bogura,2023-07-27,2023,7,July,Q3,30,Thursday,Rainy Season,IT Services,Freelancing Agency,Social Enterprise,82,202341905.66,Graphic Design,16,26131.5,418104.0,23.11,96623.83,321480.17,42.52,136693.37,Cash,Agent/Reseller,12,On-Time,No,,18,11,381412.05,SMS Marketing,Eid Festival Sale,Low,3.8
TXN-BD-012911,CUST-BD-02075,Hasan Hossain,27,Male,Moderate-Spender,Loyal,Khulna,Khulna,2023-03-20,2023,3,March,Q1,12,Monday,Pohela Boishakh Period,Banking & Finance,MFI,Large Enterprise,168,786301137.92,Remittance,5,164168.21,820841.05,14.14,116066.92,704774.13,40.07,282402.99,Cash,Online Website,10,On-Time,No,,20,117,27478.82,Social Media,,Low,4.2
TXN-BD-012912,CUST-BD-03853,Hasan Nath,50,Male,Low-Engagement,New,Barisal,Barisal,2022-06-09,2022,6,June,Q2,23,Thursday,Rainy Season,Food & Beverage,Catering Service,SME,34,44495424.35,Pastry,1,709.1,709.1,8.58,60.84,648.26,39.05,253.15,Nagad,Phone Order,14,On-Time,No,,17,213,5522.43,Email,,Medium,5.0
TXN-BD-012913,CUST-BD-00811,Popy Akter,32,Female,Moderate-Spender,New,Mymensingh,Sherpur,2022-07-02,2022,7,July,Q3,26,Saturday,Rainy Season,Education,Vocational Training,SME,11,14579733.33,Exam Fee,9,49290.04,443610.36,7.26,32206.11,411404.25,27.08,111408.27,Cash,In-Store,0,In-Store Pickup,No,,17,310,43313.77,SMS Marketing,,Medium,3.8
TXN-BD-012914,CUST-BD-02486,Shamima Bhuiyan,45,Female,Low-Engagement,Churned-Risk,Barisal,Barisal,2022-04-05,2022,4,April,Q2,14,Tuesday,Eid-ul-Fitr Season,IT Services,Software Company,MNC,11703,132517486895.07,Mobile App,2,344889.17,689778.34,17.56,121125.08,568653.26,35.19,200109.08,Cash,Online Website,12,On-Time,No,,11,302,17257.89,SMS Marketing,Eid Festival Sale,Medium,4.3
TXN-BD-012915,CUST-BD-02321,Fatema Paul,40,Female,Moderate-Spender,Loyal,Rangpur,Gaibandha,2021-11-14,2021,11,November,Q4,45,Sunday,Year-End & Winter Sale,E-Commerce,Online Marketplace,SME,40,31820603.47,Home Decor,4,9869.61,39478.44,5.91,2333.18,37145.26,19.22,7139.32,Visa Card,In-Store,0,In-Store Pickup,No,,22,134,31613.67,Social Media,New Customer Offer,Medium,3.9
TXN-BD-012916,CUST-BD-02996,Karim Chowdhury,35,Male,Low-Engagement,New,Khulna,Chuadanga,2022-05-06,2022,5,May,Q2,18,Friday,Regular Season,Food & Beverage,Catering Service,SME,47,76680562.82,Cake,1,962.58,962.58,9.08,87.4,875.18,43.06,376.85,Cash,Facebook/Social Media,12,Cancelled,No,,3,202,1090.58,Social Media,Loyalty Reward,Medium,4.4
TXN-BD-012917,CUST-BD-03613,Laboni Begum,32,Female,Moderate-Spender,Reactivated,Rangpur,Rangpur,2022-07-03,2022,7,July,Q3,26,Sunday,Rainy Season,Fashion & Apparel,Footwear,SME,45,72230465.13,Jeans,1,3810.93,3810.93,12.59,479.8,3331.13,40.21,1339.45,Nagad,Mobile App,7,On-Time,No,,4,145,61156.55,SMS Marketing,,Low,4.8
TXN-BD-012918,CUST-BD-04171,Karim Paul,18,Male,Low-Engagement,Regular,Dhaka,Dhaka,2022-12-20,2022,12,December,Q4,51,Tuesday,Year-End & Winter Sale,Telecom,ISP,SME,28,66737291.75,Mobile Recharge,1,5656.09,5656.09,4.65,263.01,5393.08,28.21,1521.39,Rocket,Facebook/Social Media,1,On-Time,No,,11,325,2869.1,Word of Mouth,Flash Sale,Medium,4.7
TXN-BD-012919,CUST-BD-01889,Bristy Begum,29,Female,Low-Engagement,Reactivated,Barisal,Barisal,2024-07-02,2024,7,July,Q3,27,Tuesday,Rainy Season,E-Commerce,Online Marketplace,Social Enterprise,17,30455157.39,Electronics,1,2664.72,2664.72,2.79,74.35,2590.37,13.12,339.86,Nagad,Online Website,6,On-Time,No,,8,291,8218.51,TV Advertisement,Seasonal Discount,Out-of-Stock,3.8
TXN-BD-012920,CUST-BD-00804,Mou Nath,29,Female,Low-Engagement,Loyal,Khulna,Bagerhat,2024-11-15,2024,11,November,Q4,46,Friday,Year-End & Winter Sale,Agriculture,Agro Processing,Startup,21,6767548.49,Poultry Feed,1,15107.44,15107.44,9.7,1465.42,13642.02,15.6,2128.16,bKash,In-Store,0,In-Store Pickup,No,,13,352,7765.85,Influencer,Loyalty Reward,High,3.8
TXN-BD-012921,CUST-BD-00102,Jannatul Saha,29,Female,Low-Engagement,Regular,Sylhet,Habiganj,2022-12-26,2022,12,December,Q4,52,Monday,Year-End & Winter Sale,Banking & Finance,Investment Firm,Large Enterprise,1298,3528891432.17,FDR,5,265009.75,1325048.75,18.05,239171.3,1085877.45,22.04,239327.39,bKash,In-Store,0,In-Store Pickup,No,,4,177,9324.21,Social Media,Referral Bonus,High,3.4
TXN-BD-012922,CUST-BD-02331,Naim Paul,31,Male,Moderate-Spender,Regular,Chittagong,Comilla,2021-08-10,2021,8,August,Q3,32,Tuesday,Eid-ul-Adha Season,Retail,Supermarket,SME,40,66107360.76,Rice (kg),1,5416.86,5416.86,5.76,312.01,5104.85,3.67,187.35,Upay,Online Website,9,On-Time,No,,20,130,52985.71,Word of Mouth,Year-End Clearance,Out-of-Stock,4.6
TXN-BD-012923,CUST-BD-01336,Sabrina Roy,30,Female,Moderate-Spender,New,Rajshahi,Pabna,2021-10-07,2021,10,October,Q4,40,Thursday,Regular Season,Fashion & Apparel,Accessories,Startup,15,8367002.59,Handbag,1,2727.74,2727.74,8.57,233.77,2493.97,30.63,763.9,Cash,Facebook/Social Media,1,On-Time,No,,4,69,17641.44,Influencer,Year-End Clearance,Medium,4.4
TXN-BD-012924,CUST-BD-04749,Karim Biswas,24,Male,Moderate-Spender,Regular,Khulna,Bagerhat,2023-02-09,2023,2,February,Q1,6,Thursday,Winter Season,Food & Beverage,Catering Service,SME,36,43949416.8,Cake,1,1496.92,1496.92,13.75,205.83,1291.09,29.85,385.39,bKash,Agent/Reseller,0,On-Time,No,,19,80,62697.15,Influencer,,Low,3.9
TXN-BD-012925,CUST-BD-02345,Nadia Akter,18,Female,Moderate-Spender,New,Barisal,Barisal,2022-11-17,2022,11,November,Q4,46,Thursday,Year-End & Winter Sale,Education,Vocational Training,Large Enterprise,4632,5503424362.52,Admission Fee,1,29684.67,29684.67,12.82,3805.57,25879.1,25.22,6526.71,Bank Transfer,WhatsApp Order,14,Cancelled,No,,7,143,71951.26,Social Media,Eid Festival Sale,Medium,4.2
TXN-BD-012926,CUST-BD-02253,Naim Khan,18,Male,Moderate-Spender,New,Mymensingh,Sherpur,2024-11-04,2024,11,November,Q4,45,Monday,Year-End & Winter Sale,Education,University,Startup,26,21374583.01,Exam Fee,17,10301.64,175127.88,13.36,23397.08,151730.8,48.71,73908.07,MasterCard,Online Website,2,On-Time,No,,23,106,35142.27,Referral,Eid Festival Sale,Low,4.4
TXN-BD-012927,CUST-BD-04925,Noman Roy,40,Male,High-Value,Loyal,Khulna,Satkhira,2024-12-20,2024,12,December,Q4,51,Friday,Year-End & Winter Sale,Transportation,Courier Service,SME,18,15574310.23,Freight Booking,1,4852.97,4852.97,9.58,464.91,4388.06,20.26,889.02,bKash,In-Store,0,In-Store Pickup,No,,7,121,449076.3,Word of Mouth,Pohela Boishakh Sale,Low,2.6
TXN-BD-012928,CUST-BD-00473,Sabbir Majumder,18,Male,Moderate-Spender,Loyal,Rajshahi,Natore,2022-03-07,2022,3,March,Q1,10,Monday,Pohela Boishakh Period,Agriculture,Seed Company,SME,25,24371032.26,Fish Feed,1,3688.36,3688.36,3.51,129.46,3558.9,15.22,541.66,Visa Card,Agent/Reseller,1,On-Time,No,,23,297,37222.07,Social Media,Ramadan Special,Medium,3.9
TXN-BD-012929,CUST-BD-01420,Anwar Mia,41,Male,Low-Engagement,Regular,Barisal,Pirojpur,2024-06-03,2024,6,June,Q2,23,Monday,Rainy Season,Real Estate,Land Broker,Startup,29,51244523.74,Apartment (sq ft),1,4472516.34,4472516.34,4.49,200815.98,4271700.36,24.67,1053828.48,Rocket,Agent/Reseller,5,On-Time,No,,10,159,2544.22,Social Media,Loyalty Reward,High,4.3
TXN-BD-012930,CUST-BD-02515,Shayla Ahmed,33,Female,Low-Engagement,Regular,Barisal,Barisal,2021-08-14,2021,8,August,Q3,32,Saturday,Eid-ul-Adha Season,Electronics,Home Appliances,Social Enterprise,11,11314597.93,Charger,1,31244.45,31244.45,2.42,756.12,30488.33,6.99,2131.13,Nexus Card,Mobile App,11,On-Time,No,,4,350,8263.03,SMS Marketing,Loyalty Reward,Medium,3.7
TXN-BD-012931,CUST-BD-03552,Hasan Rahman,18,Male,Low-Engagement,Loyal,Dhaka,Manikganj,2023-06-09,2023,6,June,Q2,23,Friday,Rainy Season,E-Commerce,D2C Brand,Startup,26,24845337.16,Toys,1,10255.54,10255.54,15.16,1554.74,8700.8,15.32,1332.96,bKash,In-Store,0,In-Store Pickup,No,,15,13,11028.3,Social Media,Eid Festival Sale,Low,3.3
TXN-BD-012932,CUST-BD-02565,Anwar Paul,24,Male,Moderate-Spender,New,Rangpur,Rangpur,2021-03-12,2021,3,March,Q1,10,Friday,Pohela Boishakh Period,Food & Beverage,Tea Stall,SME,22,19164709.12,Noodles,4,528.51,2114.04,12.53,264.89,1849.15,41.0,758.15,bKash,Online Website,6,On-Time,No,,14,104,31766.88,,Flash Sale,Out-of-Stock,3.6
TXN-BD-012933,CUST-BD-02606,Farhan Das,32,Male,Moderate-Spender,Regular,Chittagong,Comilla,2024-09-16,2024,9,September,Q3,38,Monday,Post-Eid Regular,Telecom,Recharge Shop,SME,23,65251093.5,International Call Pack,3,1777.77,5333.31,9.75,520.0,4813.31,45.23,2177.06,Bank Transfer,Online Website,11,On-Time,No,,9,258,51732.68,TV Advertisement,,Medium,3.7
TXN-BD-012934,CUST-BD-03521,Lamiya Hawlader,41,Female,VIP-Platinum,Regular,Rangpur,Gaibandha,2024-07-09,2024,7,July,Q3,28,Tuesday,Rainy Season,Garments & RMG,Accessories Supplier,SME,14,16351247.98,Workwear,4,6358.04,25432.16,27.04,6876.86,18555.3,15.82,2935.45,Nagad,In-Store,0,In-Store Pickup,No,,13,29,1982665.33,Social Media,,Medium,3.3
TXN-BD-012935,CUST-BD-00265,Munni Das,31,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,2023-05-14,2023,5,May,Q2,19,Sunday,Regular Season,IT Services,Freelancing Agency,MNC,5967,31333788330.2,Social Media Management,2,438289.83,876579.66,5.33,46721.7,829857.96,53.58,444637.89,Nexus Card,In-Store,0,In-Store Pickup,No,,14,280,74031.88,Social Media,Eid Festival Sale,High,3.3
TXN-BD-012936,CUST-BD-03399,Farhan Sheikh,62,Male,Moderate-Spender,New,Chittagong,Chandpur,2023-05-23,2023,5,May,Q2,21,Tuesday,Regular Season,Agriculture,Agro Processing,Startup,2,1090987.69,Pesticide,14,17695.94,247743.16,7.64,18927.58,228815.58,9.03,20662.05,Cash,In-Store,0,In-Store Pickup,No,,2,44,77292.97,Word of Mouth,,Low,3.7
TXN-BD-012937,CUST-BD-03917,Fatema Khan,33,Female,VIP-Platinum,Loyal,Rangpur,Lalmonirhat,2023-08-17,2023,8,August,Q3,33,Thursday,Eid-ul-Adha Season,Transportation,Courier Service,SME,10,13149397.82,Ride Fare,1,3699.11,3699.11,21.59,798.64,2900.47,28.45,825.18,MasterCard,Mobile App,3,On-Time,No,,22,227,776303.81,SMS Marketing,Year-End Clearance,Medium,4.2
TXN-BD-012938,CUST-BD-01434,Anika Hossain,28,Female,Low-Engagement,New,Barisal,Pirojpur,2024-07-25,2024,7,July,Q3,30,Thursday,Rainy Season,Garments & RMG,Knit Factory,SME,41,48347743.69,Ladies Blouse,1,457.38,457.38,15.76,72.08,385.3,11.85,45.66,DBBL Nexus,Online Website,2,On-Time,No,,22,119,8523.88,Social Media,Ramadan Special,Medium,3.7
TXN-BD-012939,CUST-BD-01087,Sabbir Sarkar,47,Male,High-Value,Regular,Dhaka,Dhaka,2024-01-14,2024,1,January,Q1,2,Sunday,Winter Season,Agriculture,Fish Farm,Large Enterprise,792,1163184185.88,Irrigation Pump,1,33056.46,33056.46,23.65,7817.85,25238.61,15.82,3992.75,bKash,Mobile App,2,Delayed,No,,12,17,490967.8,Email,Flash Sale,High,3.7
TXN-BD-012940,CUST-BD-00618,Sabrina Molla,43,Female,Low-Engagement,New,Rangpur,Dinajpur,2021-08-12,2021,8,August,Q3,32,Thursday,Eid-ul-Adha Season,IT Services,Web Development,SME,28,39749554.0,Web Development,1,310912.52,310912.52,8.61,26769.57,284142.95,45.2,128432.61,Visa Card,In-Store,0,In-Store Pickup,No,,4,185,19616.06,,Loyalty Reward,High,4.3
TXN-BD-012941,CUST-BD-04276,Rahim Talukder,33,Male,Low-Engagement,New,Barisal,Pirojpur,2024-06-01,2024,6,June,Q2,22,Saturday,Rainy Season,Healthcare,Diagnostic Center,SME,50,77441295.81,MRI Scan,7,39829.06,278803.42,3.8,10594.53,268208.89,22.75,61017.52,Cash,Phone Order,9,On-Time,No,,6,92,5723.9,SMS Marketing,New Customer Offer,High,4.0
